"","ARR_DEL15","DAY_OF_WEEK","CARRIER","DEST","ORIGIN","DEP_TIME_BLK"
"402318","0.00","7","AA","ORD","PHX","1000-1059"
"402319","0.00","7","AA","PHX","SFO","0600-0659"
"402331","0.00","7","AA","JFK","PHX","1000-1059"
"402344","1.00","7","AA","PHX","JFK","1600-1659"
"402345","1.00","7","AA","LAS","PHX","2100-2159"
"402348","0.00","7","AA","PHX","LAS","0600-0659"
"402349","0.00","7","AA","ATL","PHX","0900-0959"
"402351","0.00","7","AA","PHX","ATL","2000-2059"
"402354","0.00","7","AA","ATL","PHX","1600-1659"
"402360","1.00","7","AA","CLT","PHX","0900-0959"
"402363","0.00","7","AA","JFK","PHX","1600-1659"
"402372","0.00","7","AA","PHX","CLT","1300-1359"
"402374","1.00","7","AA","ORD","CLT","1400-1459"
"402376","0.00","7","AA","PHX","ORD","1700-1759"
"402384","0.00","7","AA","PHX","JFK","0600-0659"
"402389","0.00","7","AA","LAS","CLT","1600-1659"
"402393","0.00","7","AA","LAX","PHX","2100-2159"
"402414","0.00","7","AA","PHX","JFK","1300-1359"
"402417","1.00","7","AA","PHX","LAX","0700-0759"
"402420","0.00","7","AA","CLT","ATL","0001-0559"
"402421","0.00","7","AA","LAS","CLT","0700-0759"
"402425","1.00","7","AA","SFO","CLT","0700-0759"
"402431","1.00","7","AA","PHX","ATL","1800-1859"
"402432","1.00","7","AA","ATL","CLT","1500-1559"
"402433","0.00","7","AA","CLT","LAX","0700-0759"
"402449","0.00","7","AA","PHX","LAX","1000-1059"
"402457","1.00","7","AA","SFO","PHX","1800-1859"
"402471","1.00","7","AA","CLT","LAX","2200-2259"
"402480","0.00","7","AA","CLT","LAX","1100-1159"
"402483","1.00","7","AA","LAS","CLT","1800-1859"
"402494","1.00","7","AA","CLT","PHX","1100-1159"
"402509","1.00","7","AA","PHX","LAS","1900-1959"
"402536","1.00","7","AA","CLT","SFO","0700-0759"
"402577","1.00","7","AA","LAX","PHX","2300-2359"
"402585","0.00","7","AA","CLT","ATL","0800-0859"
"402625","1.00","7","AA","CLT","SFO","0001-0559"
"402627","1.00","7","AA","DFW","CLT","2200-2259"
"402628","0.00","7","AA","CLT","LAS","1400-1459"
"402632","0.00","7","AA","ORD","CLT","1200-1259"
"402633","1.00","7","AA","DFW","CLT","1900-1959"
"402634","1.00","7","AA","PHX","DFW","2200-2259"
"402637","1.00","7","AA","CLT","SFO","2200-2259"
"402644","0.00","7","AA","CLT","ORD","1200-1259"
"402648","1.00","7","AA","PHX","SFO","2000-2059"
"402664","1.00","7","AA","DFW","CLT","0800-0859"
"402668","1.00","7","AA","CLT","LAX","1300-1359"
"402686","0.00","7","AA","CLT","JFK","1100-1159"
"402697","1.00","7","AA","DFW","CLT","0001-0559"
"402704","1.00","7","AA","DFW","CLT","0700-0759"
"402705","1.00","7","AA","CLT","DFW","1000-1059"
"402713","1.00","7","AA","PHX","DFW","1000-1059"
"402718","1.00","7","AA","ORD","CLT","0001-0559"
"402723","1.00","7","AA","CLT","DFW","0900-0959"
"402744","0.00","7","AA","SFO","PHX","0800-0859"
"402746","1.00","7","AA","DFW","CLT","1800-1859"
"402747","1.00","7","AA","PHX","DFW","2100-2159"
"402751","0.00","7","AA","ATL","CLT","0900-0959"
"402752","0.00","7","AA","CLT","LAX","0001-0559"
"402756","1.00","7","AA","PHX","DFW","1500-1559"
"402771","1.00","7","AA","CLT","DFW","1200-1259"
"402785","0.00","7","AA","CLT","LAS","2300-2359"
"402788","1.00","7","AA","SFO","PHX","1100-1159"
"402793","1.00","7","AA","PHX","CLT","1700-1759"
"402796","1.00","7","AA","ORD","PHX","1600-1659"
"402815","0.00","7","AA","PHX","LAX","1700-1759"
"402887","0.00","7","AA","LAS","JFK","1700-1759"
"402895","0.00","7","AA","ORD","LAS","1500-1559"
"402916","0.00","7","AA","PHX","DFW","0700-0759"
"402918","1.00","7","AA","LAX","SFO","2000-2059"
"403370","1.00","7","AA","DFW","ATL","1300-1359"
"403383","1.00","7","AA","DFW","ATL","1400-1459"
"403407","0.00","7","AA","LAS","DFW","0700-0759"
"403580","0.00","7","B6","CLT","JFK","0800-0859"
"403613","1.00","7","B6","JFK","ORD","1700-1759"
"403717","1.00","7","B6","LAS","JFK","0800-0859"
"403734","1.00","7","B6","PHX","JFK","1900-1959"
"404030","0.00","7","B6","LAS","SFO","0800-0859"
"404032","0.00","7","B6","LAS","SFO","1200-1259"
"404033","0.00","7","B6","SFO","LAS","1500-1559"
"404107","1.00","7","B6","ORD","JFK","0800-0859"
"404142","1.00","7","B6","SFO","JFK","1900-1959"
"404143","0.00","7","B6","JFK","LAX","0800-0859"
"404144","0.00","7","B6","LAX","JFK","1900-1959"
"404146","0.00","7","B6","LAX","JFK","0800-0859"
"404147","0.00","7","B6","JFK","LAX","1300-1359"
"404148","1.00","7","B6","LAX","JFK","2200-2259"
"404149","1.00","7","B6","SFO","JFK","0900-0959"
"404150","1.00","7","B6","JFK","SFO","1400-1459"
"404151","1.00","7","B6","LAX","JFK","1000-1059"
"404152","1.00","7","B6","JFK","LAX","1400-1459"
"404153","0.00","7","B6","JFK","LAX","0600-0659"
"404154","0.00","7","B6","SFO","JFK","1500-1559"
"404155","0.00","7","B6","JFK","SFO","2100-2159"
"404156","0.00","7","B6","SFO","JFK","0600-0659"
"404157","1.00","7","B6","JFK","SFO","1100-1159"
"404159","0.00","7","B6","LAX","JFK","1200-1259"
"404160","0.00","7","B6","JFK","LAX","1600-1659"
"404161","0.00","7","B6","JFK","SFO","0700-0759"
"404163","0.00","7","B6","JFK","LAX","2100-2159"
"404164","0.00","7","B6","LAX","JFK","0700-0759"
"404165","0.00","7","B6","JFK","LAX","1100-1159"
"404166","0.00","7","B6","SFO","JFK","2100-2159"
"404172","0.00","7","B6","LAS","JFK","1700-1759"
"404173","0.00","7","B6","JFK","LAS","2100-2159"
"404208","1.00","7","AA","SFO","DFW","2100-2159"
"404225","1.00","7","AA","DFW","JFK","0600-0659"
"404286","0.00","7","AA","LAS","CLT","1100-1159"
"404289","1.00","7","AA","LAX","CLT","2200-2259"
"404313","1.00","7","AA","CLT","PHX","0700-0759"
"404342","1.00","7","AA","ORD","CLT","2200-2259"
"404352","1.00","7","AA","CLT","DFW","1700-1759"
"404359","0.00","7","AA","CLT","ORD","1300-1359"
"404371","1.00","7","AA","CLT","PHX","0001-0559"
"404372","1.00","7","AA","CLT","ATL","1000-1059"
"404380","0.00","7","AA","ATL","CLT","1100-1159"
"404386","1.00","7","AA","DFW","CLT","1300-1359"
"404404","0.00","7","AA","CLT","SFO","0800-0859"
"404436","1.00","7","AA","ORD","CLT","2000-2059"
"404441","0.00","7","AA","PHX","LAS","1200-1259"
"404442","0.00","7","AA","CLT","PHX","1600-1659"
"404443","0.00","7","AA","JFK","CLT","2200-2259"
"404447","0.00","7","AA","ORD","CLT","1100-1159"
"404461","0.00","7","AA","CLT","PHX","1300-1359"
"404462","0.00","7","AA","PHX","SFO","0900-0959"
"404478","1.00","7","AA","LAS","PHX","2300-2359"
"404499","1.00","7","AA","CLT","SFO","1300-1359"
"404507","0.00","7","AA","CLT","ATL","0700-0759"
"404509","0.00","7","AA","ATL","PHX","0001-0559"
"404513","0.00","7","AA","ORD","CLT","1700-1759"
"404517","0.00","7","AA","CLT","ORD","0001-0559"
"404526","0.00","7","AA","CLT","LAS","1100-1159"
"404549","0.00","7","AA","CLT","LAX","0001-0559"
"404564","0.00","7","AA","ORD","CLT","0900-0959"
"404570","0.00","7","AA","PHX","CLT","0900-0959"
"404585","1.00","7","AA","CLT","ATL","1300-1359"
"404598","1.00","7","AA","LAX","CLT","2000-2059"
"404654","0.00","7","AA","PHX","ORD","1000-1059"
"404656","0.00","7","AA","LAX","PHX","1400-1459"
"404658","0.00","7","AA","PHX","LAS","1600-1659"
"404662","0.00","7","AA","SFO","CLT","1600-1659"
"404688","1.00","7","AA","CLT","DFW","1100-1159"
"404699","0.00","7","AA","LAX","CLT","0900-0959"
"404700","0.00","7","AA","CLT","JFK","0600-0659"
"404719","0.00","7","DL","DFW","ATL","1900-1959"
"404720","1.00","7","DL","ATL","DFW","1700-1759"
"404723","0.00","7","DL","JFK","LAX","0800-0859"
"404736","0.00","7","DL","ATL","LAX","1200-1259"
"404738","0.00","7","DL","ATL","LAS","0800-0859"
"404739","0.00","7","DL","LAS","ATL","1600-1659"
"404740","0.00","7","DL","LAX","ATL","0800-0859"
"404760","0.00","7","DL","SFO","ATL","1900-1959"
"404780","0.00","7","DL","ORD","ATL","1400-1459"
"404781","0.00","7","DL","ATL","ORD","1200-1259"
"404783","0.00","7","DL","LAS","JFK","1500-1559"
"404786","1.00","7","DL","SFO","JFK","0800-0859"
"404787","1.00","7","DL","JFK","SFO","0600-0659"
"404789","0.00","7","DL","SFO","JFK","1700-1759"
"404790","0.00","7","DL","JFK","LAX","0700-0759"
"404791","0.00","7","DL","LAX","JFK","1500-1559"
"404795","0.00","7","DL","ATL","JFK","1300-1359"
"404796","1.00","7","DL","LAX","JFK","0800-0859"
"404797","1.00","7","DL","ATL","JFK","1500-1559"
"404799","0.00","7","DL","LAX","JFK","2000-2059"
"404801","0.00","7","DL","SFO","JFK","1300-1359"
"404802","0.00","7","DL","LAX","JFK","1300-1359"
"404804","1.00","7","DL","SFO","JFK","0700-0759"
"404809","1.00","7","DL","LAX","JFK","1900-1959"
"404816","1.00","7","DL","PHX","JFK","2000-2059"
"404818","1.00","7","DL","SFO","JFK","0900-0959"
"404819","0.00","7","DL","LAS","JFK","1000-1059"
"404820","0.00","7","DL","LAX","JFK","1200-1259"
"404827","1.00","7","DL","JFK","SFO","0800-0859"
"404828","0.00","7","DL","SFO","JFK","1900-1959"
"404829","0.00","7","DL","JFK","ATL","1200-1259"
"404832","1.00","7","DL","LAS","JFK","0800-0859"
"404835","0.00","7","DL","ATL","JFK","0800-0859"
"404857","1.00","7","DL","JFK","ATL","1700-1759"
"404866","1.00","7","DL","JFK","LAX","2300-2359"
"404905","0.00","7","DL","LAS","ATL","2000-2059"
"404968","0.00","7","DL","ORD","ATL","1000-1059"
"404978","0.00","7","DL","ATL","CLT","0001-0559"
"404981","0.00","7","DL","CLT","ATL","1600-1659"
"404982","0.00","7","DL","ATL","CLT","1800-1859"
"405004","0.00","7","DL","JFK","ATL","1000-1059"
"405075","1.00","7","DL","JFK","LAX","1300-1359"
"405093","0.00","7","DL","ATL","PHX","0600-0659"
"405121","1.00","7","DL","JFK","ATL","2000-2059"
"405194","1.00","7","DL","ATL","SFO","2200-2259"
"405196","0.00","7","DL","ATL","LAS","2300-2359"
"405214","0.00","7","DL","PHX","ATL","1600-1659"
"405220","0.00","7","DL","ATL","LAX","0001-0559"
"405244","1.00","7","DL","ATL","SFO","0600-0659"
"405289","0.00","7","DL","ATL","PHX","1100-1159"
"405298","0.00","7","DL","LAX","ATL","0900-0959"
"405299","1.00","7","DL","ATL","LAX","1500-1559"
"405305","0.00","7","DL","LAX","ATL","1900-1959"
"405353","1.00","7","DL","ATL","LAS","0600-0659"
"405400","1.00","7","DL","ATL","LAX","0900-0959"
"405444","0.00","7","DL","SFO","ATL","1100-1159"
"405463","0.00","7","DL","ORD","ATL","0900-0959"
"405482","1.00","7","DL","DFW","ATL","1000-1059"
"405541","1.00","7","DL","LAX","ATL","1500-1559"
"405561","0.00","7","DL","PHX","ATL","1100-1159"
"405563","0.00","7","DL","SFO","ATL","1700-1759"
"405564","1.00","7","DL","ATL","SFO","2100-2159"
"405566","0.00","7","DL","ORD","ATL","1700-1759"
"405567","0.00","7","DL","ATL","ORD","1900-1959"
"405585","1.00","7","DL","ATL","SFO","0001-0559"
"405600","1.00","7","DL","LAS","LAX","2000-2059"
"405606","1.00","7","DL","ATL","DFW","1800-1859"
"405608","1.00","7","DL","ORD","ATL","2200-2259"
"405677","0.00","7","DL","ATL","SFO","1200-1259"
"405688","0.00","7","DL","SFO","ATL","1300-1359"
"405719","0.00","7","DL","JFK","LAX","0600-0659"
"405721","1.00","7","DL","DFW","ATL","1300-1359"
"405722","1.00","7","DL","ATL","DFW","1600-1659"
"405725","0.00","7","DL","PHX","ATL","2200-2259"
"405773","1.00","7","DL","ATL","DFW","0800-0859"
"405792","0.00","7","DL","ATL","PHX","0001-0559"
"405800","0.00","7","DL","ORD","ATL","1600-1659"
"405824","0.00","7","DL","LAS","ATL","0900-0959"
"405858","1.00","7","DL","ATL","LAX","1100-1159"
"405879","0.00","7","DL","SFO","ATL","0800-0859"
"405892","0.00","7","DL","JFK","PHX","0700-0759"
"405948","1.00","7","DL","DFW","ATL","1100-1159"
"405974","0.00","7","DL","ATL","JFK","1900-1959"
"405979","0.00","7","DL","ATL","CLT","1500-1559"
"406019","0.00","7","DL","LAS","JFK","1600-1659"
"406051","0.00","7","DL","JFK","PHX","1500-1559"
"406052","0.00","7","DL","ATL","LAS","1500-1559"
"406053","0.00","7","DL","LAS","ATL","0800-0859"
"406072","0.00","7","DL","ATL","LAX","0600-0659"
"406108","0.00","7","DL","CLT","ATL","1000-1059"
"406109","0.00","7","DL","ATL","CLT","1200-1259"
"406121","1.00","7","DL","JFK","LAX","1400-1459"
"406178","1.00","7","DL","DFW","ATL","0800-0859"
"406179","1.00","7","DL","ATL","DFW","1100-1159"
"406183","1.00","7","DL","ATL","CLT","0700-0759"
"406222","0.00","7","DL","JFK","ATL","0800-0859"
"406224","0.00","7","DL","JFK","LAS","0700-0759"
"406226","0.00","7","DL","LAX","ATL","2000-2059"
"406227","1.00","7","DL","LAX","ATL","2100-2159"
"406234","1.00","7","DL","DFW","ATL","1500-1559"
"406235","0.00","7","DL","JFK","LAX","1600-1659"
"406284","0.00","7","DL","ATL","ORD","0700-0759"
"406341","0.00","7","DL","LAS","ATL","2200-2259"
"406416","0.00","7","DL","LAS","ATL","1500-1559"
"406453","0.00","7","DL","SFO","ATL","1600-1659"
"406487","1.00","7","DL","JFK","SFO","1300-1359"
"406490","0.00","7","DL","CLT","ATL","0800-0859"
"406491","0.00","7","DL","ATL","CLT","1000-1059"
"406524","0.00","7","DL","ATL","ORD","1100-1159"
"406525","1.00","7","DL","CLT","ATL","1500-1559"
"406526","1.00","7","DL","ATL","CLT","1700-1759"
"406540","0.00","7","DL","JFK","SFO","2300-2359"
"406546","1.00","7","DL","SFO","LAX","0700-0759"
"406547","1.00","7","DL","LAX","SFO","0600-0659"
"406548","1.00","7","DL","LAX","SFO","0800-0859"
"406552","0.00","7","DL","LAX","SFO","1200-1259"
"406555","1.00","7","DL","SFO","LAX","1600-1659"
"406556","1.00","7","DL","LAX","SFO","1600-1659"
"406557","1.00","7","DL","SFO","LAX","1800-1859"
"406558","1.00","7","DL","LAX","SFO","1800-1859"
"406559","1.00","7","DL","SFO","LAX","2000-2059"
"406560","1.00","7","DL","LAX","SFO","2000-2059"
"406561","1.00","7","DL","SFO","LAX","2200-2259"
"406583","0.00","7","DL","LAX","ATL","1700-1759"
"406613","0.00","7","DL","ATL","PHX","0700-0759"
"406616","0.00","7","DL","PHX","JFK","1600-1659"
"406683","0.00","7","DL","JFK","LAX","2100-2159"
"406692","1.00","7","DL","SFO","ATL","2100-2159"
"406730","0.00","7","DL","LAX","ATL","0700-0759"
"406747","0.00","7","DL","LAX","ATL","1300-1359"
"406758","0.00","7","DL","JFK","PHX","2300-2359"
"406770","0.00","7","DL","ATL","CLT","0800-0859"
"406789","1.00","7","DL","ATL","LAX","2200-2259"
"406799","1.00","7","DL","JFK","LAX","2200-2259"
"406856","0.00","7","DL","ATL","LAS","1100-1159"
"406902","0.00","7","DL","LAX","LAS","1700-1759"
"406908","1.00","7","DL","ATL","LAX","2300-2359"
"406954","0.00","7","DL","JFK","ATL","1400-1459"
"406962","0.00","7","DL","LAS","ATL","1000-1059"
"406963","0.00","7","DL","ATL","LAS","1300-1359"
"406997","0.00","7","DL","JFK","LAS","2200-2259"
"407015","1.00","7","DL","DFW","ATL","1700-1759"
"407016","1.00","7","DL","ATL","DFW","1900-1959"
"407025","1.00","7","DL","ATL","LAX","1600-1659"
"407032","1.00","7","DL","ATL","LAS","0700-0759"
"407598","0.00","7","EV","ORD","ATL","0800-0859"
"408009","0.00","7","EV","ORD","ATL","0700-0759"
"408010","0.00","7","EV","ATL","ORD","1000-1059"
"408217","1.00","7","EV","ORD","ATL","1300-1359"
"408218","1.00","7","EV","ATL","ORD","1500-1559"
"408259","0.00","7","EV","ATL","CLT","1900-1959"
"408455","0.00","7","EV","ORD","ATL","1100-1159"
"408533","0.00","7","F9","ORD","LAX","0001-0559"
"408549","1.00","7","F9","ORD","SFO","1200-1259"
"408550","1.00","7","F9","ATL","ORD","1900-1959"
"408551","1.00","7","F9","ORD","ATL","0600-0659"
"408553","1.00","7","F9","ORD","PHX","1200-1259"
"408593","0.00","7","F9","ORD","LAS","0600-0659"
"408609","1.00","7","F9","LAS","ORD","1000-1059"
"408638","1.00","7","F9","PHX","SFO","1400-1459"
"408639","1.00","7","F9","SFO","PHX","1800-1859"
"408693","0.00","7","F9","LAS","ORD","2100-2159"
"408818","1.00","7","F9","SFO","LAS","1900-1959"
"408851","0.00","7","F9","LAX","ATL","1500-1559"
"409767","1.00","7","NK","DFW","ATL","1800-1859"
"409772","1.00","7","NK","ATL","DFW","0700-0759"
"409794","1.00","7","NK","ORD","LAS","1700-1759"
"409796","1.00","7","NK","LAS","ORD","0800-0859"
"409832","0.00","7","NK","ORD","LAS","0900-0959"
"409839","1.00","7","NK","LAS","DFW","1000-1059"
"409843","1.00","7","NK","DFW","LAS","1100-1159"
"409845","1.00","7","NK","LAX","ATL","1000-1059"
"409848","1.00","7","NK","ATL","LAX","1200-1259"
"409865","0.00","7","NK","LAS","LAX","1500-1559"
"409926","1.00","7","NK","LAS","ATL","2000-2059"
"409928","0.00","7","NK","ATL","LAS","2300-2359"
"409966","1.00","7","NK","DFW","ORD","0900-0959"
"410024","1.00","7","OO","SFO","LAX","1100-1159"
"410038","1.00","7","OO","DFW","SFO","2300-2359"
"410046","1.00","7","NK","LAS","DFW","2300-2359"
"410057","1.00","7","NK","LAX","LAS","0800-0859"
"410058","1.00","7","NK","DFW","LAX","1000-1059"
"410060","0.00","7","NK","LAX","DFW","0600-0659"
"410061","0.00","7","NK","DFW","LAX","1900-1959"
"410064","1.00","7","NK","LAS","LAX","1800-1859"
"410110","0.00","7","NK","ORD","LAX","0900-0959"
"410115","0.00","7","NK","ORD","LAX","1700-1759"
"410254","0.00","7","OO","LAX","SFO","2200-2259"
"410480","0.00","7","OO","PHX","LAX","1400-1459"
"410742","1.00","7","OO","PHX","LAX","2100-2159"
"410801","1.00","7","OO","LAX","PHX","1900-1959"
"410809","0.00","7","OO","LAX","PHX","1700-1759"
"410895","0.00","7","OO","PHX","LAX","1000-1059"
"410896","0.00","7","OO","LAX","PHX","1300-1359"
"410931","1.00","7","OO","ORD","DFW","0700-0759"
"410948","0.00","7","OO","PHX","SFO","2100-2159"
"411042","0.00","7","OO","LAS","SFO","0700-0759"
"411052","1.00","7","OO","PHX","LAX","2100-2159"
"411142","0.00","7","OO","SFO","LAS","2000-2059"
"411150","1.00","7","OO","LAX","SFO","1600-1659"
"411152","1.00","7","OO","PHX","SFO","1600-1659"
"411162","0.00","7","OO","LAX","LAS","1200-1259"
"411176","1.00","7","OO","LAX","SFO","1500-1559"
"411222","1.00","7","OO","SFO","PHX","1100-1159"
"411252","1.00","7","OO","SFO","LAX","1700-1759"
"411273","0.00","7","OO","ATL","ORD","1700-1759"
"411283","0.00","7","OO","LAS","LAX","1000-1059"
"411287","0.00","7","OO","ORD","ATL","2100-2159"
"411288","0.00","7","OO","ORD","DFW","1500-1559"
"411296","0.00","7","OO","PHX","SFO","1300-1359"
"411326","0.00","7","OO","LAX","LAS","0900-0959"
"411330","0.00","7","OO","LAS","LAX","0800-0859"
"411354","0.00","7","OO","LAX","LAS","0600-0659"
"411378","0.00","7","OO","LAX","SFO","0700-0759"
"411389","1.00","7","OO","DFW","ORD","1200-1259"
"411408","1.00","7","OO","SFO","DFW","1900-1959"
"411422","1.00","7","OO","DFW","LAX","1000-1059"
"411448","0.00","7","OO","DFW","LAX","2300-2359"
"411493","1.00","7","OO","PHX","SFO","0800-0859"
"411494","1.00","7","OO","LAX","SFO","1800-1859"
"411512","0.00","7","OO","LAX","PHX","0600-0659"
"411568","1.00","7","OO","CLT","ORD","1700-1759"
"411572","0.00","7","OO","LAX","PHX","1400-1459"
"411578","0.00","7","OO","ATL","ORD","1000-1059"
"411593","0.00","7","OO","LAX","SFO","1900-1959"
"411652","1.00","7","OO","CLT","ORD","1300-1359"
"411695","1.00","7","OO","LAS","SFO","1800-1859"
"411700","1.00","7","OO","PHX","LAX","1100-1159"
"411703","0.00","7","OO","PHX","LAX","0600-0659"
"411705","1.00","7","OO","PHX","LAX","1600-1659"
"411775","1.00","7","UA","LAX","SFO","1900-1959"
"411815","1.00","7","UA","SFO","LAS","1000-1059"
"411844","1.00","7","UA","ORD","LAX","1300-1359"
"411895","1.00","7","UA","DFW","SFO","1300-1359"
"411898","1.00","7","UA","SFO","LAX","2200-2259"
"411904","0.00","7","UA","ATL","SFO","2300-2359"
"411924","1.00","7","UA","LAX","SFO","1000-1059"
"411927","0.00","7","UA","ORD","PHX","0001-0559"
"411930","0.00","7","UA","ORD","LAX","2300-2359"
"411937","0.00","7","UA","LAX","ORD","1200-1259"
"411955","0.00","7","UA","SFO","ORD","1600-1659"
"411972","0.00","7","UA","ORD","SFO","1300-1359"
"411980","0.00","7","UA","SFO","LAS","1100-1159"
"411999","1.00","7","UA","PHX","ORD","1200-1259"
"412003","0.00","7","UA","PHX","ORD","0900-0959"
"412013","1.00","7","UA","ORD","SFO","0600-0659"
"412021","0.00","7","UA","SFO","ORD","2100-2159"
"412023","1.00","7","UA","SFO","ORD","1700-1759"
"412043","0.00","7","UA","SFO","ORD","0700-0759"
"412052","0.00","7","UA","LAS","SFO","1400-1459"
"412066","1.00","7","UA","SFO","LAX","0800-0859"
"412071","0.00","7","UA","ORD","CLT","0600-0659"
"412074","0.00","7","UA","LAX","ORD","1500-1559"
"412096","0.00","7","UA","SFO","LAS","0700-0759"
"412105","0.00","7","UA","ORD","SFO","1000-1059"
"412110","0.00","7","UA","LAS","ORD","0900-0959"
"412111","0.00","7","UA","ORD","LAX","0001-0559"
"412139","1.00","7","UA","LAX","ORD","2100-2159"
"412196","1.00","7","UA","ORD","SFO","1300-1359"
"412242","1.00","7","UA","ORD","LAX","2300-2359"
"412343","1.00","7","UA","SFO","ORD","2200-2259"
"412406","1.00","7","UA","ORD","SFO","2300-2359"
"412440","1.00","7","UA","ORD","SFO","1900-1959"
"412476","1.00","7","UA","LAX","ORD","0700-0759"
"412483","0.00","7","UA","ORD","LAS","1700-1759"
"412484","0.00","7","UA","SFO","DFW","0600-0659"
"412498","0.00","7","UA","SFO","ORD","0800-0859"
"412525","1.00","7","UA","LAX","ORD","2200-2259"
"412550","1.00","7","UA","ORD","CLT","2200-2259"
"412596","1.00","7","UA","SFO","LAX","1800-1859"
"412621","0.00","7","UA","ORD","SFO","2300-2359"
"412647","0.00","7","UA","SFO","ORD","1400-1459"
"412659","0.00","7","UA","LAS","LAX","1600-1659"
"412663","0.00","7","UA","LAS","SFO","1200-1259"
"412668","1.00","7","UA","SFO","LAS","2000-2059"
"412673","0.00","7","UA","ORD","LAX","0800-0859"
"412689","0.00","7","UA","ORD","LAX","1500-1559"
"412694","0.00","7","UA","SFO","ATL","0600-0659"
